"CRN","TRAILER_PARTIAL_VIN","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","TRL_VEH_TYPE_CD","UNIT_NUM"
"2023044833","3H3V532K1PS","1","TN","260087T","2023","7","2"
"2023098524","13N1532C2G1","1","ME","3225836","2032","7","2"
"2023048198","5JW0E0811P7","1","IL","3678MS","2023","6","2"
"2023070994","4J8B0422XXT","1","PA","XN34727","2024","7","1"
"2023081530","99999999999","1","ZZ","UNKNOWN","9999","6","1"
"2023011735","3H3V532C8GT","1","OK","1966LT","2023","7","2"
"2023076445","4ZHUF1013WP","1","","XM63044","1998","3","1"
"2023058519","56VGE5334JM","1","GA","TU94W73","2023","7","1"
"2023059878","1WC200E14Y1","1","PA","XDA3327","2023","3","2"
"2023061878","1UYVS2405CP","1","PA","PT626M8","2024","7","2"
"2023090753","1E1Z2Y283GR","1","PA","PT057MO","2024","7","1"
"2023012233","13N145300Y1","1","PA","PT189N9","2023","7","2"
"2023087836","2W9HA4031JG","1","PA","PT8643Z","2023","6","2"
"2023070360","99999999999","1","IN","P448060","2023","7","1"
"2023024426","28201401","1","PA","XWH1424","2024","6","1"
"2023022724","4MVFU081X67","1","PA","XCS1597","2027","8","2"
"2023082941","3H3V482C4HT","1","MN","7022STR","2024","7","1"
"2023034036","1V9CR41307N","1","OK","BU4781","2099","7","2"
"2023090277","1JJV532D3LL","1","MX","432424Y","2023","7","1"
"2023051368","1GRAA9625JB","1","IN","PB47147","2023","6","1"
"2023104166","1JJV532DXJL","1","TN","U777834","2024","7","1"
"2023043114","1UYVS2486K6","1","ME","3023527","2023","7","2"
"2023006988","1E1H5Y287GR","1","ME","226188A","2027","7","1"
"2023007799","1UYVS25395M","1","PA","PT427N1","2005","7","1"
"2023034032","1JJV532D1GL","1","OK","1124LN","2024","7","2"
"2023055703","UNKNOWN","1","ZZ","999999","2020","3","1"
"2023057198","1RNF48A21MR","1","ME","3144089","2023","7","1"
"2023028051","013","1","ZZ","0000","2023","8","2"
"2023071029","1GR4M062XPH","1","TN","267913T","2023","7","1"
"2023114666","1J9AH4226N1","1","PA","PT757P5","2022","7","2"
"2023060520","52803905403","1","PA","XDJ7222","2020","6","3"
"2023044129","99999999999","1","PA","999999999999","9999","7","1"
"2023021944","1GRAP0629FD","1","ME","261994E","2026","7","1"
"2023021944","1E1H5Y2887R","1","NJ","TTU27J","2025","7","2"
"2023021944","1JJV532W38L","1","IN","P155477","2023","7","3"
"2023018160","1JJV532D8PL","1","IN","PB98008","2099","7","1"
"2023030382","1UYV2531FG2","1","QC","RL4674W","2023","7","2"
"2023076710","1GR4M062XPH","1","QC","RN8302K","2024","7","2"
"2023021901","1GR1A0627LB","1","IN","P936897","2023","7","2"
"2023031193","1GRAA902258","1","PA","XNJ6725","2023","7","2"
"2023061687","1DW1A5322KB","1","IN","P782125","2024","7","2"
"2023009221","541BH3022JM","1","PA","PT379F4","2023","7","1"
